3.88914 chr3L:13478201-13479200 CG10083 (1697) stv;stv;CG10083;CG10741;CG10741; 1 0 0 0 0 
3.88914 chr3L:13474983-13475982 stv (-619) stv;stv;stv;CG10083;CG10741; 1 0 0 0 0 
3.88914 chr2L:1316448-1317447 NA (>10000) CG5397;robo3;a5;CG5440;CG33923; 1 0 0 0 0 
3.88914 chr2L:16838248-16839247 CG13283 (-490) CG31739;CG13282;CG13283;CG13284;CG13284; 1 0 0 0 0 
3.88914 chr3R:2501301-2502300 lab (3511) agt;lab;lab;Edg84A;Ccp84Ag; 1 0 0 0 0 
3.88914 chr3R:25928001-25929000 NA (>10000) sima;CG31031;CG18682;CG18682;CG31025; 1 0 0 0 0 
3.88914 chr3R:25921011-25922010 NA (>10000) sima;CG31031;CG18682;CG18682;CG31025; 1 0 0 0 0 
3.88914 chr2L:16874991-16875990 CG32832 (4784) CG31781;CG31781;CG32832;CG31743;CG34313; 1 0 0 0 0 
3.88914 chr3L:13291032-13292031 Sfp70A4 (-572) CG43146;Sfp70A4;CG42481;CG43147;Acp70A; 1 0 0 0 0 
3.88914 chr2L:16932175-16933174 NA (>10000) ApepP;ApepP;CG43053;beat-IIIb;CG31806; 1 0 0 0 0 
3.88914 chr2L:16941146-16942145 CG43053 (4728) ApepP;ApepP;CG43053;beat-IIIb;CG31806; 1 0 0 0 0 
3.88914 chr3R:274851-275850 CG31522 (2209) CG14650;CG31522;CG31522;CG31522;CG31522; 1 0 0 0 0 
3.88914 chr3L:13247848-13248847 CG32119 (-5546) caps;caps;CG32119;CG43146;Sfp70A4; 1 0 0 0 0 
3.88914 chr3L:13246005-13247004 CG32119 (-3703) caps;caps;CG32119;CG43146;Sfp70A4; 1 0 0 0 0 
3.88914 chr3L:13170655-13171654 snky (-3373) trn;CG33262;snky;caps;caps; 1 0 0 0 0 
3.88914 chr3R:2558589-2559588 pb (9696) Ccp84Ab;Ccp84Aa;pb;zen2;zen2; 1 0 0 0 0 
3.88914 chr2L:12156207-12157206 CG31861 (6088) Gr33a;CG31760;CG31861;CG31860;CG17217; 1 0 0 0 0 
3.88914 chr3R:25808014-25809013 CG7896 (1660) Takr99D;Takr99D;CG7896;Acph-1;Acph-1; 1 0 0 0 0 
3.88914 chr3L:13090655-13091654 CG11251 (-7086) CG34429;CG17300;CG11251;trn;CG33262; 1 0 0 0 0 
3.88914 chr3R:25797360-25798359 Takr99D (-1691) CG15523;Takr99D;Takr99D;CG7896;Acph-1; 1 0 0 0 0 
3.88914 chr3L:13073137-13074136 CG17300 (7752) CG34428;CG34429;CG17300;CG11251;trn; 1 0 0 0 0 
3.88914 chr3R:26095158-26096157 hdc (8998) CG9682;CG18404;hdc;CG34300;CG34300; 1 0 0 0 0 
3.88914 chr3R:26087639-26088638 CG18404 (-8235) CG34299;CG9682;CG18404;hdc;CG34300; 1 0 0 0 0 
3.88914 chr3L:13731409-13732408 NA (>10000) bru-3;bru-3;CG34243;CG43184;CG8757; 1 0 0 0 0 
3.88914 chrX:19021567-19022566 tgy (279) CG7423;CG15882;tgy;Obp18a;RhoGAP18B; 1 0 0 0 0 
3.88914 chrX:2954980-2955979 CG4116 (7115) kirre;rst;CG4116;kirre;N; 1 0 0 0 0 
3.88914 chr2L:15307816-15308815 CG15262 (-9508) CG15260;ms(2)35Ci;CG15262;nht;esg; 1 0 0 0 0 
3.88914 chr3R:2078246-2079245 Osi7 (-3032) Osi6;Osi7;Osi8;Osi9;Osi10; 1 0 0 0 0 
3.88914 chr2L:15279602-15280601 UK114 (-4042) Cul-3;UK114;CG15263;CG15260;ms(2)35Ci; 1 0 0 0 0 
3.88914 chr3L:13709150-13710149 NA (>10000) CG10710;bru-3;bru-3;CG34243;CG43184; 1 0 0 0 0 
3.88914 chr2L:16578744-16579743 NA (>10000) CG42389;CG5968;CG42389;CG31815;CG4631; 1 0 0 0 0 
3.88914 chr3R:2104931-2105930 Osi12 (-178) Osi10;Osi11;Osi12;CG15597;CG15594; 1 0 0 0 0 
3.88914 chr3R:2140834-2141833 Osi17 (686) CG31556;CG31560;Osi17;Osi18;Osi19; 1 0 0 0 0 
3.88914 chr3R:2172488-2173487 CG18048 (-150) CG17919;SmD2;CG18048;Hr83;Pak; 1 0 0 0 0 
3.88914 chr3R:2034234-2035233 Osi2 (2987) NPFR1;CG15589;Osi2;Osi2;Osi3; 1 0 0 0 0 
3.88914 chrX:3019553-3020552 kirre (3619) rst;CG4116;kirre;N;N; 1 0 0 0 0 
3.88914 chr3R:26958915-26959914 Gycbeta100B (1699) CG15554;CG15556;Gycbeta100B;stops;stops; 1 0 0 0 0 
3.88914 chr3R:2250602-2251601 NA (>10000) gpp;gpp;gpp;CG9727;Zif; 1 0 0 0 0 
3.88914 chr3L:15430163-15431162 NA (>10000) Toll-6;Toll-6;CG33259;CG7804;ran-like; 1 0 0 0 0 
3.88914 chr3R:278108-279107 CG31522 (-1048) CG31522;CG31522;CG31522;CG31522;CG31523; 1 0 0 0 0 
3.88914 chr2L:1311847-1312846 NA (>10000) CG5397;robo3;a5;CG5440;CG33923; 1 0 0 0 0 
3.88914 chr2L:16782286-16783285 Cyt-b5-r (8932) Mhc;Mhc;Cyt-b5-r;CG17928;Ugt36Ba; 1 0 0 0 0 
3.88914 chr3L:15434162-15435161 NA (>10000) Toll-6;CG33259;CG7804;ran-like;CG13455; 1 0 0 0 0 
3.88914 chr3R:2657172-2658171 NA (>10000) Dfd;CG42651;Scr;Scr;ftz; 1 0 0 0 0 
3.88914 chr2L:17386539-17387538 CLIP-190 (107) CLIP-190;CLIP-190;CLIP-190;CLIP-190;CLIP-190; 1 0 0 0 0 
3.88914 chr3L:12624205-12625204 CG32111 (-2669) ara;caup;CG32111;mirr;SmD1; 1 0 0 0 0 
3.88914 chr2L:12082763-12083762 prd (3115) CG14946;CG14947;prd;prd;CG5325; 1 0 0 0 0 
3.88914 chr3L:13934718-13935717 CG32137 (-1865) Gl;CG32137;CG32137;Meics;ssp2; 1 0 0 0 0 
3.88914 chrX:2405158-2406157 trol (-5075) boi;boi;trol;trol;trol-RAA; 1 0 0 0 0 
3.88914 chr3L:12611461-12612460 caup (-7735) ara;ara;caup;CG32111;mirr; 1 0 0 0 0 
3.88914 chr3R:2666700-2667699 Scr (8027) Dfd;CG42651;Scr;Scr;ftz; 1 0 0 0 0 
3.88914 chr3R:1966210-1967209 NA (>10000) Obp83g;Vha14-2;CG31559;CG1077;Osi1; 1 0 0 0 0 
3.88914 chr2L:17514434-17515433 NA (>10000) CG6412;Dhc36C;CG15143;CG15144;CG15145; 1 0 0 0 0 
3.88914 chr3R:2668227-2669226 Scr (6500) Dfd;CG42651;Scr;Scr;ftz; 1 0 0 0 0 
3.88914 chr2L:17546201-17547200 NA (>10000) CG15144;CG15145;CG7094;Oli;Oli; 1 0 0 0 0 
3.88914 chr2L:1433568-1434567 NA (>10000) NLaz;CG14346;lea;CG31928;CG33128; 1 0 0 0 0 
3.88914 chr3R:135737-136736 vps24 (1430) cpx;MP1;vps24;CG9791;Syt14; 1 0 0 0 0 
3.88914 chr3R:2753891-2754890 Antp (5171) Antp;Antp;Antp;Antp;Antp; 1 0 0 0 0 
3.88914 chr3R:25387736-25388735 Dr (-5127) Trc8;CG2014;Dr;CG7567;CG11470; 1 0 0 0 0 
3.88914 chr3L:12539293-12540292 CG4069 (-8383) CG34242;CG10688;CG4069;sowah;ara; 1 0 0 0 0 
3.88914 chr3L:12507936-12508935 sti (453) CG10654;sti;tral;ver;Pcaf; 1 0 0 0 0 
3.88914 chr3L:12462163-12463162 eyg (-542) eyg;eyg;CG32102;CG10616;CG10663; 1 0 0 0 0 
3.88914 chrX:18625512-18626511 CCKLR-17D1 (-4407) Cyp308a1;CG42302;CCKLR-17D1;CG6873;CG12609; 1 0 0 0 0 
3.88914 chr2L:1462990-1463989 NA (>10000) CG14346;lea;CG31928;CG33128;CG31926; 1 0 0 0 0 
3.88914 chr2L:922276-923275 CG4341 (1019) Lsp1beta;GluRIIC;CG4341;CG4375;CG4375; 1 0 0 0 0 
3.88914 chr3L:13057444-13058443 CG34429 (-798) CG14115;CG34428;CG34429;CG17300;CG11251; 1 0 0 0 0 
3.88914 chr2L:15233731-15234730 NA (>10000) Sfp35C;CG43230;ZnT35C;ZnT35C;dao; 1 0 0 0 0 
3.88914 chr2L:12142306-12143305 CG31760 (978) rho-6;Gr33a;CG31760;CG31861;CG31860; 1 0 0 0 0 
3.88914 chr2L:17022568-17023567 CG6304 (-9014) beat-IIIb;CG31806;CG6304;CG15136;CG12620; 1 0 0 0 0 
3.88914 chr3R:25609535-25610534 kay (-702) fig;fig;kay;kay;sro; 1 0 0 0 0 
3.88914 chr3R:26971856-26972855 NA (>10000) CG15554;CG15556;Gycbeta100B;stops;stops; 1 0 0 0 0 
3.88914 chr3R:25574491-25575490 ATPsyn-gamma (585) ATPsyn-gamma;ATPsyn-gamma;yata;kay;kay; 1 0 0 0 0 
3.88914 chrX:20351871-20352870 CG15461 (5836) CG1702;CG1702;CG15461;RhoGAP19D;RhoGAP19D; 1 0 0 0 0 
3.88914 chr3R:1977938-1978937 CG31559 (5511) Obp83g;Vha14-2;CG31559;CG1077;Osi1; 1 0 0 0 0 
3.88914 chr3L:12865339-12866338 CG10943 (-8908) Ent3;CG32107;CG10943;CG14120;CG34032; 1 0 0 0 0 
3.88914 chr3R:169411-170410 hkb (3461) CG1103;CG9772;hkb;CG1090;CG11739; 1 0 0 0 0 
3.88914 chr3L:12785415-12786414 CG42709 (-949) CG42709;CG42709;CG42709;Atg1;Atg1; 1 0 0 0 0 
3.88914 chr2L:12608192-12609191 ref2 (3759) bun;nub;ref2;nub;pdm2; 1 0 0 0 0 
3.88914 chr3L:12741004-12742003 CG32109 (-2054) CG32112;CG32109;Klc;CG10984;CG10984; 1 0 0 0 0 
3.88914 chr3R:25457278-25458277 NA (>10000) CG7568;CG43228;CG1907;DopR2;ppk21; 1 0 0 0 0 
3.88914 chr3R:25438829-25439828 CG43228 (-4130) alph;CG7568;CG43228;CG1907;DopR2; 1 0 0 0 0 
3.88914 chr3L:12681982-12682981 mirr (5366) caup;CG32111;mirr;SmD1;Ptp69D; 1 0 0 0 0 
3.88914 chrX:3701213-3702212 fd3F (-2495) HIP;CG32779;fd3F;ec;CG2901; 1 0 0 0 0 
3.88914 chr2L:17287825-17288824 CG15140 (-1031) CG15139;beat-IIIc;CG15140;CG6380;CG34170; 1 0 0 0 0 
3.88914 chr2L:17300323-17301322 CG6380 (-7621) beat-IIIc;CG15140;CG6380;CG34170;CG31804; 1 0 0 0 0 
3.88914 chr2L:12084754-12085753 prd (1124) CG14946;CG14947;prd;prd;CG5325; 1 0 0 0 0 
3.88914 chr3R:25432996-25433995 CG43228 (1703) alph;CG7568;CG43228;CG1907;DopR2; 1 0 0 0 0 
3.88914 chr3R:25409856-25410855 CG7567 (4466) CG2014;Dr;CG7567;CG11470;CG31041; 1 0 0 0 0 
3.88914 chr2L:12854169-12855168 NA (>10000) MRP;CG15483;kek1;ACXC;ACXC; 1 0 0 0 0 
3.88914 chr2L:19389434-19390433 CG17549 (865) fon;fon;CG17549;CG17549;CG17544; 1 0 0 0 0 
3.88914 chr3R:5352974-5353973 by (6260) CG8176;by;by;mura;mura; 1 0 0 0 0 
3.88914 chr3R:5382715-5383714 CG8199 (-698) RnpS1;CG9386;CG8199;AP-47;MBD-like; 1 0 0 0 0 
3.88914 chrX:17692020-17693019 OdsH (-6437) CG42684;unc-4;OdsH;CG12986;Socs16D; 1 0 0 0 0 
3.88914 chr3L:10094976-10095975 CG42826 (-495) CG32054;CG42825;CG42826;CG8072;CG6628; 1 0 0 0 0 
3.88914 chrX:4655841-4656840 CG15472 (8775) CG7024;Proc-R;CG15472;Bteb2;CG2871; 1 0 0 0 0 
3.88914 chr2L:596954-597953 Gsc (-1644) Pph13;Gsc;Gsc;CG13689;lectin-21Cb; 1 0 0 0 0 
3.88914 chr2L:19412370-19413369 Pax (-915) Pax;Pax;Pax;Pax;Lectin-galC1; 1 0 0 0 0 
3.88914 chr3L:21947745-21948744 CG7458 (966) CG14562;CG7448;CG7458;CS-2;CG7470; 1 0 0 0 0 
3.88914 chrX:4787278-4788277 CG42594 (1944) CG12681;CG12681;CG42594;CG6927;CG32772; 1 0 0 0 0 
3.88914 chr2L:19526533-19527532 CG10166 (314) CG10132;CG10166;CG10137;CG10165;CG10165; 1 0 0 0 0 
3.88914 chr2L:19534910-19535909 CG33116 (-937) CG10165;CG33116;CG31697;CG13082;CG13081; 1 0 0 0 0 
3.88914 chr3R:5622596-5623595 CG8516 (-3066) CG8507;CG8516;CG9467;CG8526;FBX011; 1 0 0 0 0 
3.88914 chr3R:27493491-27494490 CG1815 (1966) pasha;kek6;CG1815;CG1815;CG11550; 1 0 0 0 0 
3.88914 chr2L:2176198-2177197 aop (3051) CG15382;aop;aop;CG10874;CG10874; 1 0 0 0 0 
3.88914 chrX:1841897-1842896 CG3600 (-4621) CG3857;CG3587;CG3600;CG42527;Hr4; 1 0 0 0 0 
3.88914 chr2L:12225434-12226433 NA (>10000) aret;CG31759;CG31759;aret;aret; 1 0 0 0 0 
3.88914 chr3L:14313472-14314471 CG13482 (9474) fz;fz;CG13482;CG13481;CG43120; 1 0 0 0 0 
3.88914 chr2L:14473952-14474951 NA (>10000) Cpr35B;CG15283;noc;CG33648;CG4218; 1 0 0 0 0 
3.88914 chr3R:5682717-5683716 NA (>10000) CG42857;CG34302;Teh1;Glut4EF;Glut4EF; 1 0 0 0 0 
3.88914 chr2L:15389048-15390047 NA (>10000) nht;esg;CG15258;wor;CG4161; 1 0 0 0 0 
3.88914 chr3R:1786852-1787851 CG11373 (355) CG2017;CG34113;CG11373;Pbprp3;Os-E; 1 0 0 0 0 
3.88914 chr3L:22081602-22082601 msopa (-5194) RpLP0;Sfp79B;msopa;olf413;CG9063; 1 0 0 0 0 
3.88914 chrX:2004317-2005316 csw (-1535) csw;csw;csw;ph-d;ph-d; 1 0 0 0 0 
3.88914 chr2L:19221138-19222137 NA (>10000) gammaTub37C;pigeon;drl;CG31797;CG17564; 1 0 0 0 0 
3.88914 chr3R:26229969-26230968 NA (>10000) Fer1HCH;Fer2LCH;Fer2LCH;CG2217;CG42740; 1 0 0 0 0 
3.88914 chr2L:14670622-14671621 NA (>10000) Adh;Adhr;osp;CG15282;CG34165; 1 0 0 0 0 
3.88914 chr3R:24410429-24411428 fkh (905) CG12413;fkh;fkh;Noa36;Hrb98DE; 1 0 0 0 0 
3.88914 chr3L:22079231-22080230 msopa (-2823) RpLP0;Sfp79B;msopa;olf413;CG9063; 1 0 0 0 0 
3.88914 chr2L:19301860-19302859 CG10750 (-1054) CG31797;CG17564;CG10750;dnt;CG13086; 1 0 0 0 0 
3.88914 chr3L:10214994-10215993 CG32055 (-1230) CG8065;CG32055;scramb1;scramb1;Or67c; 1 0 0 0 0 
3.88914 chr2L:11477091-11478090 CG43355 (8116) salm;CG43355;sala;CG43355;sala; 1 0 0 0 0 
3.88914 chrX:4402971-4403970 NA (>10000) bi;bi;CG3556;rb;rb; 1 0 0 0 0 
3.88914 chrX:1882701-1883700 CG42527 (9419) CG3600;CG42527;Hr4;CG4406;east; 1 0 0 0 0 
3.88914 chr3L:10189868-10190867 ect (5265) CG6628;dpr10;ect;ect;ect; 1 0 0 0 0 
3.88914 chr2L:680662-681661 NA (>10000) lectin-21Ca;CG2839;ds;Hsp60B;Eaat2; 1 0 0 0 0 
3.88914 chr3L:10177141-10178140 dpr10 (2564) CG8072;CG6628;dpr10;ect;ect; 1 0 0 0 0 
3.88914 chrX:4588584-4589583 ctp (-5786) ctp;ctp;ctp;l(1)G0334;l(1)G0334; 1 0 0 0 0 
3.88914 chr2L:12846637-12847636 NA (>10000) MRP;CG15483;kek1;ACXC;ACXC; 1 0 0 0 0 
3.88914 chr3L:10152389-10153388 CG8072 (-6825) CG42826;CG8072;CG6628;dpr10;ect; 1 0 0 0 0 
3.88914 chr3R:27482172-27483171 kek6 (2968) CG1792;pasha;kek6;CG1815;CG1815; 1 0 0 0 0 
3.88914 chr3R:24339202-24340201 CG31051 (7535) CG1894;Dhc98D;CG31051;Ppn;CG12413; 1 0 0 0 0 
3.88914 chr3R:26799842-26800841 Ctr1C (-9300) CG15550;CG15548;Ctr1C;CG31008;CG31007; 1 0 0 0 0 
3.88914 chr3L:9591563-9592562 CG14177 (-109) CG42673;CG14177;CG3222;CG3088;CG3306; 1 0 0 0 0 
3.88914 chr3L:14332983-14333982 NA (>10000) fz;fz;CG13482;CG13481;CG43120; 1 0 0 0 0 
3.88914 chr3R:5964250-5965249 tws (1742) tws;tws;tws;CG42759;CG6241; 1 0 0 0 0 
3.88914 chr2L:16032380-16033379 NA (>10000) CG13245;CG31820;BicC;BicC;BicC; 1 0 0 0 0 
3.88914 chr3L:15184445-15185444 NA (>10000) CG6878;CG7011;CG6888;Tollo;Best4; 1 0 0 0 0 
3.88914 chrX:1620848-1621847 NA (>10000) CG14798;a6;CG3795;Scgdelta;Scgdelta; 1 0 0 0 0 
3.88914 chr3R:1745556-1746555 NA (>10000) CG2017;CG2017;CG34113;CG11373;Pbprp3; 1 0 0 0 0 
3.88914 chr3R:6000570-6001569 Best1 (-3863) CG6254;Best1;Best1;CG12814;CG12814; 1 0 0 0 0 
3.88914 chr2L:19798238-19799237 sick (-1373) CG10466;fs(2)ltoPP43;sick;CG13962;CG13958; 1 0 0 0 0 
3.88914 chr3L:9575542-9576541 CG42673 (1608) CG42673;CG42673;CG42673;CG14177;CG3222; 1 0 0 0 0 
3.88914 chrX:2750403-2751402 NA (>10000) w;CG12498;CG14416;CG14417;CG14418; 1 0 0 0 0 
3.88914 chr2L:2247622-2248621 CG31686 (-2485) CG4267;CG31686;Ser12;CG17239;CG17234; 1 0 0 0 0 
3.88914 chr3R:6032761-6033760 Timp (6465) Syn;Syn;Timp;CG12420;CG12817; 1 0 0 0 0 
3.88914 chr3R:6035016-6036015 Timp (4210) Syn;Syn;Timp;CG12420;CG12817; 1 0 0 0 0 
3.88914 chr3L:9544071-9545070 CG42673 (-3251) Ir67a;CG42673;CG42673;CG42673;CG14177; 1 0 0 0 0 
3.88914 chr3R:24220363-24221362 NA (>10000) Moca-cyp;Or98b;beat-VI;CG1894;Dhc98D; 1 0 0 0 0 
3.88914 chr2L:2249623-2250622 Ser12 (2152) CG4267;CG31686;Ser12;CG17239;CG17234; 1 0 0 0 0 
3.88914 chrX:17543770-17544769 RhoGAPp190 (1663) CG8289;CG5800;RhoGAPp190;RhoGAPp190;RhoGAPp190; 1 0 0 0 0 
3.88914 chrX:19180868-19181867 CG8034 (-1507) CG8028;CG8028;CG8034;CG8034;CG8051; 1 0 0 0 0 
3.88914 chrX:4796872-4797871 CG6927 (4573) CG12681;CG42594;CG6927;CG32772;CG4041; 1 0 0 0 0 
3.88914 chr3L:9487022-9488021 CG32037 (-1228) pall;CG32036;CG32037;path;path; 1 0 0 0 0 
3.88914 chr3R:27839965-27840964 NA (>10000) heph;CG2003;heph;CG2053;krz; 1 0 0 0 0 
3.88914 chr3R:722530-723529 NA (>10000) laf;Gnf1;Gnf1;Cdep;Cdep; 1 0 0 0 0 
3.88914 chr3R:5692170-5693169 Teh1 (2172) CG42857;CG34302;Teh1;Glut4EF;Glut4EF; 1 0 0 0 0 
3.88914 chr3L:21639928-21640927 CG33291 (-1368) CG32445;Atox1;CG33291;CG33292;Cpr78E; 1 0 0 0 0 
3.88914 chr2L:14383649-14384648 ppk (-1979) spel1;spel1;ppk;elB;pburs; 1 0 0 0 0 
3.88914 chr3R:5693339-5694338 Teh1 (1003) CG42857;CG34302;Teh1;Glut4EF;Glut4EF; 1 0 0 0 0 
3.88914 chrX:17671620-17672619 unc-4 (-7704) CG42684;CG42684;unc-4;OdsH;CG12986; 1 0 0 0 0 
3.88914 chr3R:24263509-24264508 NA (>10000) Moca-cyp;Or98b;beat-VI;CG1894;Dhc98D; 1 0 0 0 0 
3.88914 chr3L:9919808-9920807 NA (>10000) nudE;nudE;CG34356;CG6685;Nc; 1 0 0 0 0 
3.88914 chr3R:5739260-5740259 NA (>10000) Glut4EF;Glut4EF;Glut4EF;CG12419;Art4; 1 0 0 0 0 
3.88914 chr3L:21461418-21462417 croc (8738) Syx7;Syx7;croc;Neu2;CG7202; 1 0 0 0 0 
3.88914 chr3R:5746399-5747398 Glut4EF (8740) Glut4EF;Glut4EF;Glut4EF;CG12419;Art4; 1 0 0 0 0 
3.88914 chr2L:2202368-2203367 CG31668 (4160) CG10874;CG34172;CG31668;CG33124;CG15385; 1 0 0 0 0 
3.88914 chr3R:5788731-5789730 NA (>10000) Glut4EF;Glut4EF;CG12419;Art4;Gr85a; 1 0 0 0 0 
3.88914 chr2L:577368-578367 Ptth (28) Ptth;Ptth;Pph13;Gsc;Gsc; 1 0 0 0 0 
3.88914 chr2L:2211955-2212954 CG15385 (1116) CG31668;CG33124;CG15385;Uch;Uch; 1 0 0 0 0 
3.88914 chr3R:5851204-5852203 Mical (169) Mical;CG31407;Mical;Mical;Mical; 1 0 0 0 0 
3.88914 chr3R:27765377-27766376 heph (-1767) heph;heph;heph;CG2003;heph; 1 0 0 0 0 
3.88914 chr2L:14327226-14328225 ms(2)34Fe (1703) wb;wb;ms(2)34Fe;CG33090;CG15286; 1 0 0 0 0 
3.88914 chr3R:27767751-27768750 heph (-4141) heph;heph;heph;CG2003;heph; 1 0 0 0 0 
3.88914 chr3R:1761978-1762977 CG34113 (3767) CG2017;CG2017;CG34113;CG11373;Pbprp3; 1 0 0 0 0 
3.88914 chr3L:14318282-14319281 CG13482 (4664) fz;fz;CG13482;CG13481;CG43120; 1 0 0 0 0 
3.88914 chrX:1625918-1626917 NA (>10000) a6;CG3795;Scgdelta;Scgdelta;Scgdelta; 1 0 0 0 0 
3.88914 chr3L:9710883-9711882 CG18178 (1861) vsg;vsg;CG18178;CG14174;nbs; 1 0 0 0 0 
3.88914 chr3R:27278075-27279074 lox (8016) Gprk2;CG11337;lox;CG11334;CG11334; 1 0 0 0 0 
3.88914 chr3L:22204779-22205778 NA (>10000) msopa;olf413;CG9063;Ddx1;CG11523; 1 0 0 0 0 
3.88914 chr3L:10926821-10927820 NA (>10000) Cpr67Fb;Aps;CG34050;CG14147;klu; 1 0 0 0 0 
3.88914 chr3R:4288565-4289564 NA (>10000) CG31462;Obp85a;CG31369;Or85b;Or85c; 1 0 0 0 0 
3.88914 chr2L:1771996-1772995 NA (>10000) Gr22f;CG17650;Gr22e;Gr22c;Gr22b; 1 0 0 0 0 
3.88914 chr2L:18553785-18554784 Pde11 (9887) CG10211;Pde11;Pde11;Pde11;CG15160; 1 0 0 0 0 
3.88914 chr2L:16271072-16272071 CG4935 (-8449) EndoGI;twe;CG4935;crp;pkaap; 1 0 0 0 0 
3.88914 chr3L:10902618-10903617 Aps (-9894) Cpr67Fa2;Cpr67Fb;Aps;CG34050;CG14147; 1 0 0 0 0 
3.88914 chr3L:10896368-10897367 Aps (-3644) Cpr67Fa2;Cpr67Fb;Aps;CG34050;CG14147; 1 0 0 0 0 
3.88914 chr3L:10856113-10857112 tna (-4109) tna;tna;tna;tna;CG6418; 1 0 0 0 0 
3.88914 chr2L:18576722-18577721 Pde11 (-4574) Pde11;Pde11;Pde11;CG15160;amos; 1 0 0 0 0 
3.88914 chr3R:27315597-27316596 mey (9864) CG11334;CG11333;mey;nyo;nyo; 1 0 0 0 0 
3.88914 chr3R:4346489-4347488 CG31454 (1759) Or85c;CG11737;CG31454;CG31259;CG11741; 1 0 0 0 0 
3.88914 chrX:20602430-20603429 CG1324 (5057) run;run;CG1324;CG15452;CG32507; 1 0 0 0 0 
3.88914 chrX:19063378-19064377 inx5 (1797) RhoGAP18B;RhoGAP18B;inx5;CG7556;CG7453; 1 0 0 0 0 
3.88914 chr3L:22151935-22152934 NA (>10000) Sfp79B;msopa;olf413;CG9063;Ddx1; 1 0 0 0 0 
3.88914 chr3R:24597343-24598342 NA (>10000) CG10000;CG9997;CG14061;CG34295;CG12558; 1 0 0 0 0 
3.88914 chrX:4239767-4240766 norpA (2684) CG12693;norpA;norpA;CG3626;CG12688; 1 0 0 0 0 
3.88914 chr2L:18767689-18768688 NA (>10000) CG42752;CG15167;ham;ham;CG10570; 1 0 0 0 0 
3.88914 chr2L:14944243-14945242 NA (>10000) Mst35Ba;Mst35Bb;CG3491;CG42313;mol; 1 0 0 0 0 
3.88914 chr2L:18771210-18772209 NA (>10000) CG42752;CG15167;ham;ham;CG10570; 1 0 0 0 0 
3.88914 chrX:2152766-2153765 CG3078 (1630) CG3191;CG3091;CG3078;l(1)G0144;CG3071; 1 0 0 0 0 
3.88914 chr3R:24823597-24824596 NA (>10000) CG11828;CG14521;CG1443;CG14518;eIF4E-6; 1 0 0 0 0 
3.88914 chr3L:11066714-11067713 l(3)01239 (1276) CG6310;Mocs1;l(3)01239;CG7839;JIL-1; 1 0 0 0 0 
3.88914 chr3L:11040929-11041928 CG6327 (-691) CG34239;CG6327;CG6327;CG6327;CG6327; 1 0 0 0 0 
3.88914 chr2L:18339294-18340293 NA (>10000) Fas3;Fas3;Acp36DE;CG34171;RpS26; 1 0 0 0 0 
3.88914 chr3L:11013278-11014277 Fad2 (3857) CG14147;klu;Fad2;CG32079;CG32081; 1 0 0 0 0 
3.88914 chr2L:1714213-1715212 frtz (2148) CG17660;mRpL48;frtz;CG18317;Eno; 1 0 0 0 0 
3.88914 chr2L:18417886-18418885 NA (>10000) Acp36DE;CG34171;RpS26;RpS26;ncm; 1 0 0 0 0 
3.88914 chr3R:27259019-27260018 NA (>10000) Gprk2;CG11337;lox;CG11334;CG11334; 1 0 0 0 0 
3.88914 chr3R:4272165-4273164 NA (>10000) CG42285;CG31462;Obp85a;CG31369;Or85b; 1 0 0 0 0 
3.88914 chr3L:16508191-16509190 NA (>10000) CG42514;CG42514;st;CG43373;CG43373; 1 0 0 0 0 
3.88914 chr3L:22300759-22301758 NA (>10000) srpk79D;Hem;Aats-ile;CG32450;Ten-m; 1 0 0 0 0 
3.88914 chr2L:1716709-1717708 frtz (-348) CG17660;mRpL48;frtz;CG18317;Eno; 1 0 0 0 0 
3.88914 chr3R:26823521-26824520 CG31007 (-4842) Ctr1C;CG31008;CG31007;5-HT7;CG33773; 1 0 0 0 0 
3.88914 chr2L:1740700-1741699 CG17646 (-2731) CG17652;CG17646;CG17646;CG17712;CG17648; 1 0 0 0 0 
3.88914 chr2L:1759924-1760923 CG17650 (-346) CG17648;Gr22f;CG17650;Gr22e;Gr22c; 1 0 0 0 0 
3.88914 chr3L:14157089-14158088 NA (>10000) Sox21a;Sox21b;D;nan;nuf; 1 0 0 0 0 
3.88914 chrX:4129566-4130565 Femcoat (7793) CG15571;CG15570;Femcoat;Muc4B;CG43134; 1 0 0 0 0 
3.88914 chr3L:10969039-10970038 CG14147 (-2785) Aps;CG34050;CG14147;klu;Fad2; 1 0 0 0 0 
3.88914 chr3L:16593277-16594276 CG32164 (3410) spd-2;CG32165;CG32164;CG4098;Pros26; 1 0 0 0 0 
3.88914 chr2L:18503618-18504617 kon (857) CG10283;CG10176;kon;CG10178;CG10211; 1 0 0 0 0 
3.88914 chrX:18238434-18239433 NA (>10000) CG6023;CG6023;CG6123;CG6106;CrebB-17A; 1 0 0 0 0 
3.88914 chr3R:664176-665175 CG14659 (-6657) CG14657;CG14658;CG14659;opa;laf; 1 0 0 0 0 
3.88914 chrX:20655043-20656042 CG32507 (-2363) CG1324;CG15452;CG32507;shakB;shakB; 1 0 0 0 0 
3.88914 chr2L:18982734-18983733 CG10641 (5042) CG10639;CG10431;CG10641;CG15168;CG15170; 1 0 0 0 0 
